id,satisfaction_level,last_evaluation,number_project,average_montly_hours,time_spend_company,Work_accident,left,promotion_last_5years,department,salary,username
9485,0.42,0.86,3,160,4,1,0,0,sales,low,U09485
9486,0.96,0.66,3,155,2,0,0,0,sales,low,U09486
9487,0.62,0.78,5,250,6,0,0,0,sales,low,U09487
9488,0.78,0.96,2,174,3,0,0,0,sales,low,U09488
9489,0.93,0.89,3,262,2,0,0,0,sales,low,U09489
9490,0.93,0.87,4,257,2,0,0,0,sales,low,U09490
9491,0.45,0.42,4,140,2,0,0,0,sales,low,U09491
9492,0.44,0.56,3,123,3,0,0,0,accounting,medium,U09492
9493,0.57,0.55,3,264,2,0,0,0,accounting,medium,U09493
9494,0.77,0.51,2,254,5,0,0,0,accounting,medium,U09494
9495,0.6,0.98,4,205,4,0,0,0,hr,medium,U09495
9496,0.25,0.94,6,199,4,0,0,0,hr,medium,U09496
9497,0.59,0.43,3,171,3,0,0,0,hr,medium,U09497
9498,0.29,0.57,5,98,5,0,0,0,hr,medium,U09498
9499,0.5,0.95,3,166,4,1,0,0,technical,low,U09499
9500,0.91,0.94,4,264,4,0,0,0,technical,low,U09500
9501,0.78,0.65,3,176,2,0,0,0,technical,low,U09501
9502,0.73,0.76,2,166,3,0,0,0,technical,low,U09502
9503,0.51,0.59,4,169,3,0,0,0,technical,low,U09503
9504,0.65,0.82,4,257,3,0,0,0,technical,low,U09504
9505,0.25,0.87,3,265,4,0,0,0,technical,low,U09505
9506,0.5,0.63,5,167,2,0,0,0,technical,low,U09506
9507,0.53,0.58,4,134,2,0,0,0,technical,low,U09507
9508,0.57,0.76,2,176,3,0,0,0,technical,low,U09508
9509,0.77,0.91,5,274,3,0,0,0,technical,low,U09509
9510,0.94,0.77,3,201,3,0,0,0,support,low,U09510
9511,0.5,0.53,3,121,4,0,0,0,support,low,U09511
9512,0.47,0.57,3,97,4,0,0,0,support,low,U09512
9513,0.92,0.54,4,217,4,0,0,0,support,low,U09513
9514,0.9,0.87,3,220,3,0,0,0,support,low,U09514
9515,0.54,0.46,2,98,4,0,0,0,support,low,U09515
9516,0.58,0.97,5,265,3,0,0,0,support,low,U09516
9517,0.95,0.87,3,201,3,0,0,0,support,low,U09517
9518,0.52,0.71,3,151,3,0,0,0,support,low,U09518
9519,0.83,0.51,4,199,3,0,0,0,support,low,U09519
9520,0.54,0.92,4,175,3,0,0,0,support,low,U09520
9521,0.8,0.85,5,253,3,1,0,0,technical,low,U09521
9522,0.52,0.57,3,183,2,0,0,0,technical,low,U09522
9523,0.83,0.8,5,223,3,0,0,0,technical,low,U09523
9524,0.74,0.55,5,168,4,0,0,0,management,low,U09524
9525,0.87,0.71,5,244,2,0,0,0,IT,low,U09525
9526,0.45,0.87,2,268,4,1,0,0,IT,low,U09526
9527,0.72,0.72,4,218,4,0,0,0,IT,low,U09527
9528,0.27,0.85,2,277,6,1,0,0,IT,low,U09528
9529,0.51,0.88,5,225,2,1,0,0,IT,low,U09529
9530,0.55,0.55,4,257,3,0,0,0,product_mng,low,U09530
9531,0.89,0.69,4,170,3,0,0,0,product_mng,low,U09531
9532,0.85,0.86,3,179,3,0,0,0,product_mng,low,U09532
9533,0.29,0.85,4,211,2,0,0,0,product_mng,low,U09533
9534,0.96,0.5,3,217,2,1,0,0,IT,low,U09534
9535,0.9,0.68,3,135,3,0,0,0,RandD,low,U09535
9536,0.28,0.94,6,167,3,1,0,0,RandD,low,U09536
9537,0.93,0.98,4,189,3,0,0,0,RandD,medium,U09537
9538,0.51,0.57,3,162,3,1,0,0,RandD,medium,U09538
9539,0.97,0.76,3,193,3,0,0,0,RandD,medium,U09539
9540,0.71,0.55,4,273,3,1,0,0,RandD,medium,U09540
9541,0.52,0.69,6,138,5,0,0,0,marketing,medium,U09541
9542,0.87,0.84,4,237,3,1,0,0,sales,medium,U09542
9543,0.78,0.61,5,260,2,0,0,0,accounting,medium,U09543
9544,0.57,0.82,3,149,5,1,0,0,support,medium,U09544
9545,0.34,0.49,4,149,3,0,0,0,technical,medium,U09545
9546,0.95,0.95,4,137,4,0,0,0,management,medium,U09546
9547,0.72,0.73,5,167,3,0,0,0,marketing,medium,U09547
9548,0.61,0.37,4,165,6,0,0,0,marketing,medium,U09548
9549,0.39,0.39,2,131,2,0,0,0,marketing,high,U09549
9550,0.72,0.59,5,138,2,0,0,0,sales,low,U09550
9551,0.86,0.91,4,234,3,1,0,0,sales,medium,U09551
9552,0.69,0.67,4,141,3,0,0,0,sales,medium,U09552
9553,0.5,0.65,4,266,3,1,0,0,sales,medium,U09553
9554,0.62,0.68,3,134,2,0,0,0,sales,medium,U09554
9555,0.76,0.55,4,147,3,0,0,0,sales,low,U09555
9556,0.97,0.88,4,237,4,0,0,0,sales,low,U09556
9557,0.78,0.57,5,114,4,0,0,0,sales,low,U09557
9558,0.81,0.89,4,166,2,1,0,0,sales,low,U09558
9559,0.15,0.95,4,173,5,1,0,0,sales,low,U09559
9560,0.72,0.5,3,205,3,1,0,0,sales,low,U09560
9561,0.8,0.5,3,219,3,0,0,0,sales,low,U09561
9562,0.76,0.74,3,173,2,0,0,0,sales,low,U09562
9563,0.19,0.73,4,231,3,0,0,0,sales,low,U09563
9564,0.75,0.75,5,133,2,0,0,0,sales,low,U09564
9565,0.94,0.49,4,220,3,0,0,0,sales,low,U09565
9566,0.93,0.59,5,158,3,0,0,0,sales,low,U09566
9567,0.96,0.92,3,182,4,0,0,0,sales,low,U09567
9568,0.14,0.57,6,275,5,0,0,0,sales,low,U09568
9569,0.75,0.71,3,237,3,1,0,0,accounting,low,U09569
9570,0.6,0.59,5,146,4,0,0,0,accounting,low,U09570
9571,0.65,0.48,4,144,3,0,0,0,accounting,low,U09571
9572,0.59,0.79,2,195,3,0,0,0,hr,low,U09572
9573,0.93,0.78,5,191,4,0,0,0,hr,medium,U09573
9574,0.5,1,3,149,2,0,0,0,hr,medium,U09574
9575,0.62,0.55,4,137,3,1,0,0,hr,medium,U09575
9576,0.24,0.58,3,184,5,1,0,0,technical,medium,U09576
9577,0.66,0.87,4,139,3,0,0,0,technical,medium,U09577
9578,0.55,0.95,4,249,4,0,0,0,technical,medium,U09578
9579,0.91,0.66,3,168,3,0,0,0,technical,medium,U09579
9580,0.59,0.51,2,145,5,0,0,0,technical,medium,U09580
9581,0.74,0.54,5,221,3,0,0,0,technical,medium,U09581
9582,0.43,0.51,2,123,3,0,0,0,technical,medium,U09582
9583,0.85,0.99,6,153,6,0,0,0,technical,medium,U09583
9584,0.46,0.54,3,183,4,0,0,0,technical,medium,U09584
9585,0.48,0.56,4,271,3,0,0,0,technical,high,U09585
9586,0.96,1,4,167,2,1,0,0,technical,low,U09586
9587,0.55,0.9,4,177,3,0,0,0,support,medium,U09587
9588,0.82,0.74,3,256,3,1,0,0,support,medium,U09588
9589,0.24,0.65,3,143,4,0,0,0,support,medium,U09589
9590,0.69,0.71,3,241,3,0,0,0,support,medium,U09590
9591,0.29,0.68,4,210,3,0,0,0,support,low,U09591
9592,0.53,0.7,4,155,5,1,0,0,support,low,U09592
9593,0.65,0.77,2,248,3,0,0,0,support,low,U09593
9594,0.57,0.53,3,162,3,0,0,0,support,low,U09594
9595,0.6,0.5,4,137,3,0,0,0,support,low,U09595
9596,0.79,0.55,5,242,2,0,0,0,support,low,U09596
9597,0.41,0.5,6,257,6,1,0,0,support,low,U09597
9598,0.79,0.72,5,245,3,1,0,0,technical,low,U09598
9599,0.5,0.8,3,234,3,0,0,0,technical,low,U09599
9600,0.8,0.76,4,135,2,0,0,0,technical,low,U09600
9601,0.61,0.79,5,269,2,0,0,0,management,low,U09601
9602,0.99,0.68,4,238,3,0,0,0,IT,low,U09602
9603,0.77,0.86,3,101,5,0,0,0,IT,low,U09603
9604,0.7,0.52,5,200,2,1,0,0,IT,low,U09604
9605,0.55,0.87,3,241,4,0,0,0,IT,low,U09605
9606,0.87,0.63,3,143,3,1,0,0,IT,low,U09606
9607,0.97,0.6,3,169,2,1,0,0,product_mng,low,U09607
9608,0.56,0.99,4,270,2,0,0,0,product_mng,low,U09608
9609,0.99,0.81,4,246,3,1,0,0,product_mng,low,U09609
9610,0.57,0.66,4,151,2,0,0,0,product_mng,low,U09610
9611,1,0.84,3,227,3,0,0,0,IT,low,U09611
9612,0.97,0.74,3,134,3,1,0,0,marketing,high,U09612
9613,0.81,0.54,4,155,4,0,0,0,accounting,high,U09613
9614,0.76,0.48,5,173,3,0,0,0,accounting,high,U09614
9615,0.95,0.55,5,134,3,0,0,0,IT,medium,U09615
9616,0.81,0.65,3,195,2,0,0,0,IT,medium,U09616
9617,0.8,0.65,3,264,4,0,0,0,management,high,U09617
9618,0.72,0.57,3,203,2,1,0,0,marketing,medium,U09618
9619,0.68,0.65,3,243,2,0,0,0,sales,medium,U09619
9620,0.21,0.61,6,159,5,1,0,0,accounting,medium,U09620
9621,0.46,0.4,3,145,2,0,0,0,support,medium,U09621
9622,0.8,0.7,3,238,2,0,0,0,technical,medium,U09622
9623,0.57,0.64,4,151,2,0,0,0,management,medium,U09623
9624,0.58,0.57,5,205,2,0,0,0,marketing,high,U09624
9625,0.91,1,4,211,3,0,0,0,marketing,low,U09625
9626,0.63,0.67,5,169,2,0,0,0,marketing,medium,U09626
9627,0.95,0.86,2,263,4,0,0,0,sales,medium,U09627
9628,0.87,0.67,5,143,3,0,0,0,sales,medium,U09628
9629,0.22,0.53,5,160,4,1,0,0,sales,medium,U09629
9630,0.95,0.65,5,142,2,1,0,0,sales,low,U09630
9631,0.18,0.5,4,169,4,0,0,0,sales,low,U09631
9632,0.87,0.63,5,214,3,0,0,0,sales,low,U09632
9633,0.23,0.84,5,131,5,0,0,0,sales,low,U09633
9634,0.93,0.69,3,213,4,0,0,0,sales,low,U09634
9635,0.58,0.75,4,244,4,0,0,0,sales,low,U09635
9636,0.68,0.55,4,169,3,1,0,0,sales,low,U09636
9637,0.76,0.71,4,156,3,0,0,0,sales,low,U09637
9638,0.68,0.84,5,161,3,0,0,0,sales,low,U09638
9639,0.99,0.47,3,152,5,0,0,0,sales,low,U09639
9640,0.64,0.55,3,201,2,0,0,0,sales,low,U09640
9641,0.61,0.83,5,269,5,1,0,0,sales,low,U09641
9642,0.51,0.5,5,242,2,0,0,0,sales,low,U09642
9643,0.69,0.66,3,113,4,0,0,0,sales,low,U09643
9644,0.85,0.6,3,251,2,0,0,0,sales,low,U09644
9645,0.55,0.89,6,99,3,0,0,0,sales,low,U09645
9646,0.56,0.89,4,263,3,0,0,0,accounting,low,U09646
9647,0.69,0.68,4,214,4,0,0,0,accounting,low,U09647
9648,0.61,0.46,4,172,3,0,0,0,accounting,low,U09648
9649,0.47,0.65,4,172,2,0,0,0,hr,low,U09649
9650,0.58,0.79,4,196,3,1,0,0,hr,low,U09650
9651,0.16,0.56,5,152,5,0,0,0,hr,medium,U09651
9652,0.53,0.64,2,109,3,0,0,0,hr,medium,U09652
9653,0.82,0.82,5,193,4,0,0,0,technical,medium,U09653
9654,0.68,0.61,4,227,3,0,0,0,technical,medium,U09654
9655,0.6,0.72,3,181,2,0,0,0,technical,medium,U09655
9656,0.93,0.44,5,190,5,0,0,0,technical,medium,U09656
9657,0.58,0.49,2,107,3,0,0,0,technical,medium,U09657
9658,0.61,0.96,4,161,3,1,0,0,technical,medium,U09658
9659,0.74,0.71,4,243,3,0,0,0,technical,medium,U09659
9660,0.88,0.91,3,157,2,0,0,0,technical,medium,U09660
9661,0.94,0.8,6,147,3,0,0,0,technical,medium,U09661
9662,0.44,0.46,3,121,3,0,0,0,technical,medium,U09662
9663,0.73,0.52,3,274,2,0,0,0,technical,high,U09663
9664,0.9,0.68,4,204,4,1,0,0,support,low,U09664
9665,0.97,0.49,3,199,2,0,0,0,support,medium,U09665
9666,0.86,0.96,5,246,3,0,0,0,support,medium,U09666
9667,0.81,0.98,3,141,3,0,0,0,support,medium,U09667
9668,0.24,0.76,6,213,4,0,0,0,support,medium,U09668
9669,0.92,0.97,4,199,3,0,0,0,support,low,U09669
9670,0.34,0.62,2,257,6,1,0,0,support,low,U09670
9671,0.95,0.53,4,143,3,0,0,0,support,low,U09671
9672,0.94,0.81,3,150,2,0,0,0,support,low,U09672
9673,0.54,0.82,3,284,2,1,0,0,support,low,U09673
9674,0.87,0.57,3,149,3,0,0,0,support,low,U09674
9675,0.54,0.74,4,160,6,0,0,0,technical,low,U09675
9676,0.75,0.49,4,208,4,0,0,0,technical,low,U09676
9677,0.88,1,3,248,3,0,0,0,technical,medium,U09677
9678,0.78,0.86,3,210,3,0,0,0,management,medium,U09678
9679,0.88,0.71,5,219,2,0,0,0,IT,medium,U09679
9680,0.51,0.94,4,155,3,0,0,0,IT,medium,U09680
9681,0.31,0.7,4,182,3,0,0,0,IT,medium,U09681
9682,0.22,1,6,244,3,0,0,0,IT,medium,U09682
9683,0.56,0.83,5,157,3,0,0,0,IT,medium,U09683
9684,0.38,0.63,2,182,2,0,0,0,product_mng,medium,U09684
9685,0.56,0.47,5,185,4,0,0,0,product_mng,medium,U09685
9686,0.55,0.9,4,206,3,0,0,0,product_mng,medium,U09686
9687,0.74,0.99,4,156,3,0,0,0,product_mng,medium,U09687
9688,0.64,0.92,5,211,2,1,0,0,IT,medium,U09688
9689,0.69,0.91,6,247,6,0,0,0,RandD,medium,U09689
9690,0.99,0.54,3,247,3,0,0,0,RandD,medium,U09690
9691,0.66,0.75,4,235,3,0,0,0,RandD,medium,U09691
9692,0.79,0.93,5,169,3,0,0,0,RandD,medium,U09692
9693,0.92,0.54,3,246,3,0,0,0,RandD,medium,U09693
9694,0.84,0.49,3,172,4,0,0,0,RandD,medium,U09694
9695,0.31,0.59,4,218,5,0,0,0,marketing,medium,U09695
9696,0.34,0.52,6,265,6,0,0,0,sales,medium,U09696
9697,0.88,0.96,5,173,4,0,0,0,accounting,medium,U09697
9698,0.8,0.84,3,195,3,0,0,0,support,medium,U09698
9699,0.75,0.92,3,160,3,1,0,0,technical,medium,U09699
9700,0.71,0.7,4,237,4,0,0,0,management,medium,U09700
9701,0.66,0.49,3,206,2,0,0,0,marketing,medium,U09701
9702,0.54,0.72,6,222,5,0,0,0,marketing,high,U09702
9703,0.47,0.4,3,113,3,0,0,0,marketing,high,U09703
9704,0.87,0.79,3,244,3,0,0,0,sales,high,U09704
9705,0.9,0.52,3,162,2,0,0,0,sales,high,U09705
9706,0.51,0.63,3,234,2,0,0,0,sales,high,U09706
9707,0.62,0.71,4,168,2,0,0,0,sales,high,U09707
9708,0.47,0.43,3,120,3,0,0,0,sales,high,U09708
9709,0.59,0.94,5,274,2,0,0,0,sales,high,U09709
9710,0.87,0.62,4,202,3,0,0,0,sales,high,U09710
9711,0.59,0.97,3,209,3,0,0,0,sales,high,U09711
9712,0.87,0.71,6,224,6,0,0,0,sales,high,U09712
9713,0.89,0.93,3,168,2,0,0,0,sales,high,U09713
9714,0.73,0.68,4,227,3,0,0,0,sales,low,U09714
9715,0.79,0.98,3,217,3,0,0,0,sales,low,U09715
9716,0.8,0.74,2,205,3,1,0,0,sales,low,U09716
9717,0.73,0.89,5,223,3,0,0,0,sales,low,U09717
9718,0.96,0.9,3,175,3,1,0,0,sales,low,U09718
9719,0.66,0.96,3,175,2,0,0,0,sales,low,U09719
9720,0.53,0.97,4,254,3,0,0,0,sales,low,U09720
9721,0.86,0.56,5,215,2,0,0,0,sales,low,U09721
9722,0.92,0.86,3,166,4,0,0,0,sales,low,U09722
9723,0.31,0.95,5,205,3,0,0,0,accounting,low,U09723
9724,0.69,0.73,4,233,2,0,0,0,accounting,low,U09724
9725,0.7,0.83,3,189,3,0,0,0,accounting,low,U09725
9726,0.63,0.74,4,202,3,0,0,0,hr,low,U09726
9727,0.24,0.53,6,165,5,0,0,0,hr,low,U09727
9728,0.13,0.94,4,213,5,1,0,0,hr,low,U09728
9729,0.47,0.41,2,140,3,0,0,0,hr,medium,U09729
9730,0.53,0.58,4,251,2,0,0,0,technical,medium,U09730
9731,0.96,0.96,5,243,3,0,0,0,technical,medium,U09731
9732,0.92,0.88,4,111,4,0,0,0,technical,medium,U09732
9733,0.56,0.59,3,178,2,0,0,0,technical,medium,U09733
9734,0.51,0.88,5,230,4,0,0,0,technical,medium,U09734
9735,0.22,0.85,6,172,6,1,0,0,technical,medium,U09735
9736,0.83,0.92,3,268,2,1,0,0,technical,medium,U09736
9737,0.85,0.48,2,208,4,0,0,0,technical,medium,U09737
9738,0.85,0.92,3,188,4,0,0,0,technical,medium,U09738
9739,0.85,0.9,5,247,2,0,0,0,technical,medium,U09739
9740,0.73,0.82,4,205,4,0,0,0,technical,medium,U09740
9741,0.18,0.52,3,213,4,0,0,0,support,high,U09741
9742,0.63,0.87,4,145,3,1,0,0,support,high,U09742
9743,0.5,0.48,2,106,2,0,0,0,support,high,U09743
9744,0.63,0.47,3,180,3,1,0,0,support,high,U09744
9745,0.15,0.95,4,251,5,0,0,0,support,high,U09745
9746,0.96,0.69,4,156,5,0,0,0,support,high,U09746
9747,0.96,0.91,5,179,2,0,0,0,support,high,U09747
9748,0.31,0.51,4,229,6,0,0,0,support,high,U09748
9749,0.59,0.49,4,149,4,0,0,0,support,low,U09749
9750,0.75,0.98,4,198,3,0,0,0,support,low,U09750
9751,0.96,0.51,3,241,6,1,0,0,support,low,U09751
9752,0.69,0.67,4,156,3,0,0,0,technical,low,U09752
9753,0.92,0.89,3,220,2,0,0,0,technical,low,U09753
9754,0.96,0.82,5,185,3,0,0,0,technical,low,U09754
9755,0.67,0.7,4,222,3,0,0,0,management,low,U09755
9756,0.49,0.56,3,221,3,1,0,0,IT,low,U09756
9757,0.85,0.65,4,280,3,1,0,0,IT,medium,U09757
9758,0.85,0.53,3,250,3,0,0,0,IT,medium,U09758
9759,0.91,0.77,4,167,3,1,0,0,IT,medium,U09759
9760,0.7,0.48,4,238,3,0,0,0,IT,medium,U09760
9761,0.98,0.99,4,132,2,0,0,0,product_mng,medium,U09761
9762,0.48,0.48,2,245,5,0,0,0,product_mng,medium,U09762
9763,0.39,0.6,2,161,2,0,0,0,product_mng,medium,U09763
9764,0.66,0.89,3,242,3,0,0,0,product_mng,medium,U09764
9765,0.6,0.61,3,104,5,0,0,0,IT,medium,U09765
9766,0.88,0.9,4,152,4,0,0,0,RandD,medium,U09766
9767,0.85,0.83,3,226,2,0,0,0,RandD,medium,U09767
9768,0.76,0.81,3,175,3,0,0,0,RandD,medium,U09768
9769,1,0.67,5,241,4,0,0,0,RandD,medium,U09769
9770,0.79,0.74,2,158,3,0,0,0,RandD,medium,U09770
9771,0.63,0.52,5,226,4,0,0,0,marketing,medium,U09771
9772,0.5,0.83,2,220,2,1,0,0,sales,medium,U09772
9773,0.83,0.74,4,233,3,0,0,0,accounting,medium,U09773
9774,0.71,0.81,3,141,3,0,0,0,support,medium,U09774
9775,0.94,0.87,4,157,3,0,0,0,technical,medium,U09775
9776,0.56,0.57,2,112,4,0,0,0,management,medium,U09776
9777,0.78,0.71,4,216,2,0,0,0,marketing,medium,U09777
9778,0.34,0.46,5,131,3,0,0,0,marketing,medium,U09778
9779,0.62,0.67,3,212,3,0,0,0,marketing,medium,U09779
9780,0.82,0.74,3,163,2,0,0,0,sales,high,U09780
9781,0.42,0.5,2,151,3,0,0,0,sales,low,U09781
9782,0.51,0.79,3,137,3,0,0,0,sales,medium,U09782
9783,0.63,0.78,2,158,5,1,0,0,sales,medium,U09783
9784,0.43,0.81,3,102,3,0,0,0,sales,medium,U09784
9785,0.5,0.49,5,256,3,0,0,0,sales,medium,U09785
9786,0.81,0.87,4,203,2,0,0,0,sales,medium,U09786
9787,0.63,0.7,5,177,2,1,0,0,sales,medium,U09787
9788,0.86,0.7,4,197,3,0,0,0,sales,medium,U09788
9789,0.92,0.91,3,202,2,0,0,0,sales,medium,U09789
9790,0.72,0.78,3,229,2,0,0,0,sales,medium,U09790
9791,0.78,0.63,4,181,2,0,0,0,sales,medium,U09791
9792,0.76,0.65,3,254,2,0,0,0,sales,low,U09792
9793,0.84,0.63,2,162,3,0,0,0,sales,low,U09793
9794,0.78,0.54,4,102,3,0,0,0,sales,low,U09794
9795,0.57,0.59,4,197,3,0,0,0,sales,low,U09795
9796,0.15,0.42,3,98,3,0,0,0,sales,low,U09796
9797,0.69,0.77,3,232,2,0,0,0,sales,low,U09797
9798,0.73,0.6,3,252,4,1,0,0,sales,low,U09798
9799,0.96,0.54,5,161,3,1,0,0,accounting,high,U09799
9800,0.91,0.78,4,169,4,0,0,0,accounting,low,U09800
9801,0.58,0.97,2,216,3,0,0,0,accounting,high,U09801
9802,0.84,0.56,3,266,3,0,0,0,hr,high,U09802
9803,0.51,0.58,3,141,3,0,0,0,hr,low,U09803
9804,0.71,0.95,4,249,3,0,0,0,hr,low,U09804
9805,0.63,0.82,5,268,3,0,0,0,hr,high,U09805
9806,0.66,0.51,3,192,3,0,0,0,technical,low,U09806
9807,0.5,0.8,6,201,5,0,0,0,technical,medium,U09807
9808,0.56,0.89,3,163,3,1,0,0,technical,high,U09808
9809,0.57,0.46,3,167,4,0,0,0,technical,medium,U09809
9810,0.7,0.65,5,202,3,1,0,0,technical,medium,U09810
9811,0.84,0.62,5,245,4,0,0,0,technical,medium,U09811
9812,0.33,0.59,3,243,2,0,0,0,technical,medium,U09812
9813,0.64,0.94,3,204,2,0,0,0,technical,high,U09813
9814,0.93,0.54,4,239,2,0,0,0,technical,medium,U09814
9815,1,0.58,4,229,2,1,0,0,technical,medium,U09815
9816,0.91,0.49,3,213,4,0,0,0,technical,medium,U09816
9817,0.56,0.59,5,254,4,0,0,0,support,high,U09817
9818,0.62,0.52,6,253,4,0,0,0,support,medium,U09818
9819,0.98,0.68,4,253,3,0,0,0,support,high,U09819
9820,0.96,0.85,5,211,4,0,0,0,support,low,U09820
9821,0.61,0.99,5,98,2,0,0,0,support,medium,U09821
9822,0.92,0.66,4,133,3,0,0,0,support,medium,U09822
9823,0.58,0.67,5,265,3,0,0,0,support,medium,U09823
9824,0.47,0.49,2,112,3,1,0,0,support,medium,U09824
9825,0.87,0.7,3,224,3,0,0,0,support,low,U09825
9826,0.8,0.64,5,180,2,0,0,0,support,low,U09826
9827,0.54,0.53,3,203,2,0,0,0,support,low,U09827
9828,0.14,0.83,6,275,6,0,0,0,technical,low,U09828
9829,0.98,0.76,5,168,3,0,0,0,technical,low,U09829
9830,0.13,0.58,4,203,4,0,0,0,technical,low,U09830
9831,0.64,0.81,3,209,3,0,0,0,management,low,U09831
9832,0.91,0.75,3,166,2,0,0,0,IT,low,U09832
9833,0.24,0.71,3,187,5,0,0,0,IT,low,U09833
9834,0.34,0.42,6,287,5,1,0,0,IT,low,U09834
9835,0.51,0.85,2,248,4,0,0,0,IT,high,U09835
9836,0.91,0.7,3,193,2,0,0,0,IT,low,U09836
9837,0.86,0.9,4,162,3,0,0,0,product_mng,low,U09837
9838,1,0.61,3,188,4,0,0,0,product_mng,low,U09838
9839,0.37,0.41,6,101,3,0,0,0,product_mng,low,U09839
9840,0.46,0.73,6,256,4,0,0,0,product_mng,high,U09840
9841,0.86,0.8,5,134,2,0,0,0,IT,low,U09841
9842,0.36,0.68,2,126,4,0,0,0,marketing,high,U09842
9843,0.52,0.93,2,243,3,0,0,0,accounting,high,U09843
9844,0.51,0.73,3,205,4,0,0,0,accounting,high,U09844
9845,0.69,0.94,5,259,2,0,0,0,IT,medium,U09845
9846,0.67,0.5,5,219,3,0,0,0,IT,medium,U09846
9847,0.6,0.99,5,161,3,0,0,0,management,high,U09847
9848,0.71,0.57,3,207,3,0,0,0,marketing,medium,U09848
9849,0.65,0.79,3,201,3,1,0,0,sales,high,U09849
9850,0.48,0.92,3,234,3,0,0,0,accounting,medium,U09850
9851,0.67,0.58,4,158,3,0,0,0,support,medium,U09851
9852,0.68,0.63,5,185,4,0,0,0,technical,medium,U09852
9853,0.74,0.85,3,176,3,0,0,0,management,medium,U09853
9854,0.9,0.77,5,163,3,0,0,0,marketing,medium,U09854
9855,0.67,0.83,3,171,3,1,0,0,marketing,medium,U09855
9856,0.64,0.66,5,163,4,0,0,0,marketing,medium,U09856
9857,0.54,0.87,4,163,3,0,0,0,sales,medium,U09857
9858,0.6,0.73,2,180,2,0,0,0,sales,high,U09858
9859,0.72,0.67,3,243,3,0,0,0,sales,low,U09859
9860,0.97,0.49,4,213,2,0,0,0,sales,medium,U09860
9861,0.99,0.89,3,273,2,0,0,0,sales,medium,U09861
9862,0.75,0.93,4,195,3,0,0,0,sales,medium,U09862
9863,0.84,0.98,4,246,3,0,0,0,sales,medium,U09863
9864,0.76,0.5,3,196,3,1,0,0,sales,medium,U09864
9865,0.96,0.51,5,205,2,1,0,0,sales,medium,U09865
9866,0.12,0.81,4,287,6,0,0,0,sales,medium,U09866
9867,0.54,0.79,3,211,3,0,0,0,sales,medium,U09867
9868,0.69,0.98,3,261,4,0,0,0,sales,medium,U09868
9869,0.77,0.71,5,204,3,0,0,0,sales,high,U09869
9870,0.96,0.86,2,163,3,0,0,0,sales,low,U09870
9871,0.53,0.62,4,162,2,0,0,0,sales,low,U09871
9872,0.54,0.72,4,259,2,1,0,0,sales,low,U09872
9873,0.89,0.64,4,151,5,0,0,0,sales,high,U09873
9874,0.52,0.84,2,266,2,0,0,0,sales,low,U09874
9875,0.29,0.65,5,110,5,1,0,0,sales,low,U09875
9876,0.93,0.6,4,271,3,0,0,0,accounting,low,U09876
9877,0.71,0.68,4,208,2,0,0,0,accounting,high,U09877
9878,0.23,0.5,2,150,6,0,0,0,accounting,low,U09878
9879,0.89,0.96,3,122,4,0,0,0,hr,low,U09879
9880,0.51,0.5,4,246,3,0,0,0,hr,low,U09880
9881,0.27,0.64,2,188,3,0,0,0,hr,low,U09881
9882,0.9,0.53,3,167,3,0,0,0,hr,low,U09882
9883,0.88,0.57,4,261,4,0,0,0,technical,low,U09883
9884,0.91,0.83,4,235,3,0,0,0,technical,low,U09884
9885,0.65,0.63,4,199,2,0,0,0,technical,medium,U09885
9886,0.68,0.5,4,166,4,1,0,0,technical,medium,U09886
9887,0.58,0.63,4,272,3,0,0,0,technical,medium,U09887
9888,0.68,0.62,3,158,3,0,0,0,technical,medium,U09888
9889,0.59,0.76,3,264,3,0,0,0,technical,medium,U09889
9890,0.56,0.57,5,274,3,0,0,0,technical,medium,U09890
9891,0.74,0.44,5,169,3,1,0,0,technical,medium,U09891
9892,0.5,0.91,4,148,2,0,0,0,technical,medium,U09892
9893,0.85,0.65,4,162,2,0,0,0,technical,medium,U09893
9894,0.57,0.48,5,221,3,0,0,0,support,medium,U09894
9895,0.89,0.58,3,167,3,0,0,0,support,medium,U09895
9896,0.76,0.66,5,206,2,0,0,0,support,medium,U09896
9897,0.96,0.7,3,169,3,0,0,0,support,high,U09897
9898,0.81,0.68,4,179,3,0,0,0,support,low,U09898
9899,0.79,0.85,4,100,6,0,0,0,support,medium,U09899
9900,0.63,0.66,3,177,2,1,0,0,support,medium,U09900
9901,0.92,0.82,5,252,3,0,0,0,support,medium,U09901
9902,0.77,0.74,4,202,4,0,0,0,support,medium,U09902
9903,0.73,0.87,4,263,2,0,0,0,support,low,U09903
9904,0.74,0.98,4,160,2,0,0,0,support,low,U09904
9905,0.8,0.74,5,229,3,1,0,0,technical,low,U09905
9906,0.82,0.85,5,195,4,0,0,0,technical,low,U09906
9907,0.48,0.81,3,212,2,0,0,0,technical,low,U09907
9908,0.79,0.54,6,190,4,0,0,0,management,low,U09908
9909,0.87,0.41,3,219,3,1,0,0,IT,low,U09909
9910,0.96,0.88,2,193,2,0,0,0,IT,low,U09910
9911,0.96,0.58,5,197,4,1,0,0,IT,low,U09911
9912,0.69,0.66,3,206,2,0,0,0,IT,low,U09912
9913,0.42,0.58,2,140,3,0,0,0,IT,low,U09913
